scheme_code,fund_name,fund_type,nav,nav_change_pct
123707,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Debt,1020.8077,0.0
123705,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Debt,1020.657,0.0
123710,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Debt,1020.1693,0.0
123711,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Debt,1026.7182,0.0
123709,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Debt,1020.6406,0.0
119015,HDFC Short Term  Debt Fund - Fortnightly IDCW - Direct Plan,Debt,10.3164,0.0
113048,HDFC Short Term  Debt Fund - Fortnightly IDCW Option,Debt,10.2081,0.0
113047,HDFC Short Term  Debt Fund - Growth Option,Debt,33.0579,0.0
119016,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,Debt,34.184,0.0
133367,HDFC Short Term  Debt Fund - Normal IDCW - Direct Plan,Debt,20.2538,0.0
133368,HDFC Short Term  Debt Fund - Normal IDCW Option,Debt,19.6444,0.0
151063,HSBC Short Duration Fund -  Regular Plan - Monthly IDCW,Debt,11.0632,0.0
151062,HSBC Short Duration Fund - Bonus,Debt,27.2553,0.0
151070,HSBC Short Duration Fund - Direct Annual IDCW,Debt,12.8376,0.0
151067,HSBC Short Duration Fund - Direct Growth,Debt,28.9605,0.0
151068,HSBC Short Duration Fund - Direct Plan -  Monthly IDCW,Debt,11.7354,0.0
151069,HSBC Short Duration Fund - Direct Quarterly IDCW,Debt,11.3229,0.0
151071,HSBC Short Duration Fund - Regular Annual IDCW,Debt,12.2347,0.0
151065,HSBC Short Duration Fund - Regular Growth,Debt,27.2562,0.0
151064,HSBC Short Duration Fund - Regular Quarterly IDCW,Debt,10.4647,0.0
122674,ICICI Prudential Short Term Fund - Bonus,Other,42.3355,0.0
122909,ICICI Prudential Short Term Fund - Direct Plan - Bonus,Other,40.962,0.0
120754,ICICI Prudential Short Term Fund - Direct Plan - Growth Option,Other,68.1034,0.0
131478,ICICI Prudential Short Term Fund - Direct Plan - Half Yearly IDCW,Other,13.7741,0.0
120755,ICICI Prudential Short Term Fund - Direct Plan - Monthly IDCW,Other,12.6793,0.0
120753,ICICI Prudential Short Term Fund - Direct Plan - Reinvestment of IDCW Fortnightly,Other,12.823,0.0
101758,ICICI Prudential Short Term Fund - Growth Option,Other,62.2237,0.0
131479,ICICI Prudential Short Term Fund - Half Yearly IDCW,Other,13.4958,0.0
101759,ICICI Prudential Short Term Fund - Reinvestment of IDCW Fortnightly,Other,12.2409,0.0
101165,ICICI Prudential Short Term Fund - Monthly IDCW,Other,12.0664,0.0
101229,ICICI Prudential Short Term Fund - Institutional Plan - Dividend Monthly,Other,12.6927,0.0
101231,ICICI Prudential Short Term Fund-Institutional Growth,Other,43.8071,0.0
101230,ICICI Prudential Short Term Fund-Institutional Plan-Dividend Fortnightly,Other,12.8807,0.0
120559,Invesco India Short Duration Fund - Direct Plan - Daily IDCW (Reinvestment),Debt,1025.0974,0.0
120560,Invesco India Short Duration Fund - Direct Plan - Growth,Debt,4066.9451,0.0
120561,Invesco India Short Duration Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),Debt,2676.2044,0.0
120563,Invesco India Short Duration Fund - Direct Plan -Discretionary IDCW (Payout / Reinvestment),Debt,2869.2308,0.0
120562,Invesco India Short Duration Fund - Direct Plan -Weekly IDCW (Reinvestment),Debt,1022.7087,0.0
105189,Invesco India Short Duration Fund - Plan B - Growth,Debt,3647.3481,0.0
105187,Invesco India Short Duration Fund - Plan B - Monthly IDCW (Payout / Reinvestment),Debt,2389.7778,0.0
105192,Invesco India Short Duration Fund - Plan B - Weekly IDCW (Reinvestment),Debt,1015.4156,0.0
117973,Invesco India Short Duration Fund - Regular Plan - Daily IDCW (Reinvestment),Debt,1036.8661,0.0
105185,Invesco India Short Duration Fund - Regular Plan - Growth,Debt,3669.1141,0.0
105191,Invesco India Short Duration Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),Debt,1049.5404,0.0
105190,Invesco India Short Duration Fund - Regular Plan - Weekly IDCW (Reinvestment),Debt,1018.9981,0.0
116110,Invesco India Short Duration Fund- Regular Plan - Discretionary IDCW (Payout / Reinvestment),Debt,2736.9979,0.0
154079,JioBlackRock Short Duration Fund - Direct Plan - Growth Option,Debt,1003.7782,0.0
150545,JM Short Duration Fund (Direct) - Growth,Debt,12.7107,0.0
150544,JM Short Duration Fund (Direct) - IDCW,Debt,12.711,0.0
150542,JM Short Duration Fund (Regular) - Growth,Debt,12.3688,0.0
150543,JM Short Duration Fund (Regular) - IDCW,Debt,12.3693,0.0
120469,JM Short Term Fund (Direct) - Daily Dividend Option,Other,14.6036,0.0
120470,JM Short Term Fund (Direct) - Dividend Option,Other,10.6757,0.0
120471,JM Short Term Fund (Direct) - Growth Option,Other,26.9629,0.0
115103,JM Short Term Fund - Daily Dividend Option,Other,14.0738,0.0
101524,JM Short Term Fund - Dividend Option,Other,10.6037,0.0
101521,JM Short Term Fund - Growth Option,Other,26.4425,0.0
115090,JM Short Term Fund - Regular Plan - Daily Dividend Option,Other,13.9335,0.0
101519,JM Short Term Fund - Regular Plan - Dividend Option,Other,11.6715,0.0
101520,JM Short Term Fund - Regular Plan - Growth Option,Other,36.0763,0.0
135500,Kotak Bond Short Term Plan - Direct - Standard Income Distribution cum capital withdrawal option,Debt,16.7723,0.0
135501,Kotak Bond Short Term Plan - Regular Plan - Normal Dividend,Debt,12.6966,0.0
101373,Kotak Bond Short Term Plan-(Growth),Debt,53.6193,0.0
119739,Kotak Bond Short Term Plan-(Growth) - Direct,Debt,59.2758,0.0
101372,Kotak Bond Short Term Plan-(Payout of Income Distribution cum capital withdrawal option),Debt,10.0545,0.0
145954,LIC MF Short Duration Fund-Direct Plan-Growth,Debt,16.0836,0.0
145953,LIC MF Short Duration Fund-Direct Plan-IDCW,Debt,16.0836,0.0
151959,LIC MF Short Duration Fund-Direct Plan-Monthly IDCW,Debt,16.0816,0.0
151960,LIC MF Short Duration Fund-Direct Plan-Weekly IDCW,Debt,16.0823,0.0
145952,LIC MF Short Duration Fund-Regular Plan-Growth,Debt,14.9721,0.0
145951,LIC MF Short Duration Fund-Regular Plan-IDCW,Debt,14.9721,0.0
151955,LIC MF Short Duration Fund-Regular Plan-Monthly IDCW,Debt,14.9725,0.0
151956,LIC MF Short Duration Fund-Regular Plan-Weekly IDCW,Debt,12.8325,0.0
148730,Mahindra Manulife Short Duration Fund - Direct Plan - IDCW,Debt,12.2385,0.0
148729,Mahindra Manulife Short Duration Fund - Direct Plan -Growth,Debt,13.7368,0.0
148727,Mahindra Manulife Short Duration Fund - Regular Plan - Growth,Debt,13.097,0.0
148728,Mahindra Manulife Short Duration Fund - Regular Plan - IDCW,Debt,11.6258,0.0
142641,Mirae Asset Short Duration Fund - Direct Plan - Growth,Debt,17.2533,0.0
142640,Mirae Asset Short Duration Fund - Direct Plan - IDCW,Debt,17.2099,0.0
142642,Mirae Asset Short Duration Fund - Regular Plan - Growth,Debt,16.185,0.0
142643,Mirae Asset Short Duration Fund - Regular Plan - IDCW,Debt,16.1885,0.0
101665,Nippon India Short Duration  Fund-Growth Plan,Debt,54.5138,0.0
125269,NIPPON INDIA SHORT DURATION FUND - Direct Plan - IDCW Option,Debt,24.1537,0.0
118797,NIPPON INDIA SHORT DURATION FUND - Direct Plan - MONTHLY IDCW Option,Debt,11.7511,0.0
118800,NIPPON INDIA SHORT DURATION FUND - Direct Plan - QUARTERLY IDCW OPTION,Debt,15.2956,0.0
118796,Nippon India Short Duration Fund - Direct Plan Growth Plan - Growth Option,Debt,59.4326,0.0
125268,NIPPON INDIA SHORT DURATION FUND - IDCW Option,Debt,22.173,0.0
101667,NIPPON INDIA SHORT DURATION FUND - MONTHLY IDCW Option,Debt,11.5272,0.0
101669,NIPPON INDIA SHORT DURATION FUND - QUARTERLY IDCW OPTION,Debt,14.9316,0.0
106230,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,15.5702,0.0
106229,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,17.1662,0.0
106228,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,15.5467,0.0
106227,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL - GROWTH,Debt,37.4785,0.0
119813,SBI Short Term Debt Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,19.6727,0.0
119816,SBI SHORT TERM DEBT FUND - DIRECT PLAN -GROWTH,Debt,35.2799,0.0
119815,SBI Short Term Debt Fund - Direct Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,23.7625,0.0
119817,SBI Short Term Debt Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,15.4536,0.0
106233,SBI Short Term Debt Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,18.3136,0.0
106231,SBI SHORT TERM DEBT FUND - REGULAR PLAN -GROWTH,Debt,33.1253,0.0
106234,SBI Short Term Debt Fund - Regular Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,15.0044,0.0
106232,SBI Short Term Debt Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,15.0193,0.0
149728,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) - Direct Plan - IDCW,Debt,15.1085,0.0
149588,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Plan (IDCW),Debt,13.0644,0.0
149731,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) - Regular - IDCW,Debt,14.7535,0.0
149733,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan - IDCW,Debt,14.8129,0.0
149727,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan Fortnightly IDCW,Debt,12.9214,0.0
149726,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Plan IDCW,Debt,15.3483,0.0
149729,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Direct Weekly IDCW,Debt,12.8985,0.0
149730,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular - IDCW,Debt,14.4651,0.0
149734,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Fortnightly IDCW,Debt,12.8838,0.0
149735,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Plan IDCW,Debt,14.9869,0.0
149736,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Principal Units,Debt,16.0336,0.0
149732,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) Regular Weekly IDCW,Debt,12.8624,0.0
149587,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Direct Plan - Growth Option,Debt,49.5295,0.0
149585,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Growth Plan,Debt,45.6159,0.0
149586,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW),Debt,12.9528,0.0
119949,Tata Short Term Bond Fund - Direct Plan - Growth Option,Debt,54.5793,0.0
101548,Tata Short Term Bond Fund -Regular Plan- Growth Option,Debt,49.0905,0.0
119950,Tata Short Term Bond Fund Direct Plan - Monthly Payout of IDCW Option,Debt,24.7903,0.0
133974,Tata Short Term Bond Fund- Direct Plan - Periodic Payout of IDCW Option,Debt,28.9621,0.0
101547,Tata Short Term Bond Fund- Regular Plan - Monthly Payout of IDCW Option,Debt,22.1691,0.0
133975,Tata Short Term Bond Fund- Regular Plan - Periodic Payout of IDCW Option,Debt,26.0105,0.0
149076,TRUSTMF Short Duration Fund-Direct Plan-Growth,Debt,1317.5784,0.0
149078,TRUSTMF Short Duration Fund-Direct Plan-Monthly Income Distribution Cum Capital Withdrawal,Debt,1146.5165,0.0
149079,TRUSTMF Short Duration Fund-Direct Plan-Quarterly Income Distribution Cum Capital Withdrawal,Debt,1162.6961,0.0
149077,TRUSTMF Short Duration Fund-Direct Plan-Weekly Income Distribution Cum Capital Withdrawal,Debt,1123.2831,0.0
149073,TRUSTMF Short Duration Fund-Regular Plan-Growth,Debt,1288.2311,0.0
149080,TRUSTMF Short Duration Fund-Regular Plan-Monthly Income Distribution Cum Capital Withdrawal,Debt,1129.1489,0.0
149075,TRUSTMF Short Duration Fund-Regular Plan-Quarterly Income Distribution Cum Capital Withdrawal,Debt,1134.9841,0.0
149074,TRUSTMF Short Duration Fund-Regular Plan-Weekly Income Distribution Cum Capital Withdrawal,Debt,1106.5444,0.0
153242,Union Short Duration Fund - Direct Plan - Growth Option,Debt,10.7129,0.0
153243,Union Short Duration Fund - Direct Plan - IDCW Option,Debt,10.7129,0.0
153240,Union Short Duration Fund - Regular Plan - Growth Option,Debt,10.6716,0.0
153241,Union Short Duration Fund - Regular Plan - IDCW Option,Debt,10.6716,0.0
135497,UTI Short Duration Fund - Direct Plan - Annual IDCW,Debt,13.6309,0.0
124962,UTI Short Duration Fund - Direct Plan - Flexi IDCW,Debt,19.2402,0.0
120718,UTI Short Duration Fund - Direct Plan - Growth Option,Debt,34.8342,0.0
131425,UTI Short Duration Fund - Direct Plan - Half Yearly Dividend Option,Debt,14.2599,0.0
131548,UTI Short Duration Fund - Direct Plan - Monthly IDCW,Debt,10.6417,0.0
120719,UTI Short Duration Fund - Direct Plan - Quarterly IDCW,Debt,19.6963,0.0
106383,UTI Short Duration Fund - Discontinued Regular Option - Dividend Sub Option,Debt,24.2967,0.0
106384,UTI Short Duration Fund - Discontinued Regular Option -Growth Sub Option,Debt,45.9601,0.0
134517,UTI Short Duration Fund - Regular Plan - Annual IDCW,Debt,14.4387,0.0
125045,UTI Short Duration Fund - Regular Plan - Flexi IDCW,Debt,18.6433,0.0
106624,UTI Short Duration Fund - Regular Plan - Growth Option,Debt,32.6499,0.0
131424,UTI Short Duration Fund - Regular Plan - Half-Yearly IDCW,Debt,13.9858,0.0
131547,UTI Short Duration Fund - Regular Plan - Monthly IDCW,Debt,11.9497,0.0
106980,UTI Short Duration Fund - Regular Plan - Quarterly IDCW,Debt,16.8953,0.0
112016,Aditya Birla Sun Life Savings Fund - Discipline Advantage Plan,Other,325.3782,0.0
119501,Aditya Birla Sun Life Savings Fund - Growth - Direct Plan,Other,579.3302,0.0
101317,Aditya Birla Sun Life Savings Fund - Growth - Regular Plan,Other,568.3105,0.0
119500,Aditya Birla Sun Life Savings Fund-DIRECT - DAILY IDCW,Other,100.3812,0.0
119499,Aditya Birla Sun Life Savings Fund-DIRECT - WEEKLY IDCW,Other,100.7009,0.0
105888,Aditya Birla Sun Life Savings Fund-Regular - DAILY IDCW,Other,100.3638,0.0
105887,Aditya Birla Sun Life Savings Fund-Regular - weekly IDCW,Other,100.6339,0.0
109108,Aditya Birla Sun Life Savings Fund-Retail - Daily IDCW,Other,100.4861,0.0
101316,Aditya Birla Sun Life Savings Fund-Retail Growth,Other,549.9456,0.0
105881,Aditya Birla Sun Life Savings Fund-Weekly - retail IDCW,Other,100.7081,0.0
144753,Axis Ultra Short Duration Fund - Direct Plan - Daily IDCW,Debt,10.0338,0.0
144755,Axis Ultra Short Duration Fund - Direct Plan - Monthly IDCW,Debt,10.0256,0.0
144756,Axis Ultra Short Duration Fund - Direct Plan - Regular IDCW,Debt,16.2167,0.0
144757,Axis Ultra Short Duration Fund - Direct Plan - Weekly IDCW,Debt,10.0556,0.0
144754,Axis Ultra Short Duration Fund - Direct Plan Growth,Debt,16.2153,0.0
144758,Axis Ultra Short Duration Fund - Regular Plan - Daily IDCW,Debt,10.0689,0.0
144760,Axis Ultra Short Duration Fund - Regular Plan - Monthly IDCW,Debt,10.0347,0.0
144761,Axis Ultra Short Duration Fund - Regular Plan - Regular IDCW,Debt,15.2098,0.0
144762,Axis Ultra Short Duration Fund - Regular Plan - Weekly IDCW,Debt,10.0725,0.0
144759,Axis Ultra Short Duration Fund - Regular Plan Growth,Debt,15.2099,0.0
144195,BANDHAN ULTRA SHORT DURATION FUND - DIRECT PLAN -MONTHLY IDCW,Debt,10.0493,0.0
144173,BANDHAN ULTRA SHORT DURATION FUND - DIRECT PLAN GROWTH,Debt,15.9572,0.0
144196,BANDHAN ULTRA SHORT DURATION FUND - DIRECT PLAN PERIODIC IDCW,Debt,13.561,0.0
144192,BANDHAN ULTRA SHORT DURATION FUND - DIRECT PLAN QUARTERLY IDCW,Debt,10.5008,0.0
144191,BANDHAN ULTRA SHORT DURATION FUND - DIRECT PLAN- WEEKLY IDCW,Debt,10.0807,0.0
144174,BANDHAN ULTRA SHORT DURATION FUND - DIRECT PLAN-DAILY IDCW,Debt,10.0367,0.0
144172,BANDHAN ULTRA SHORT DURATION FUND - REGULAR PLAN DAILY IDCW,Debt,10.0519,0.0
144171,BANDHAN ULTRA SHORT DURATION FUND - REGULAR PLAN GROWTH,Debt,15.7465,0.0
144194,BANDHAN ULTRA SHORT DURATION FUND - REGULAR PLAN MONTHLY IDCW,Debt,10.0547,0.0
144193,BANDHAN ULTRA SHORT DURATION FUND - REGULAR PLAN PERIODIC IDCW,Debt,13.2523,0.0
144190,BANDHAN ULTRA SHORT DURATION FUND - REGULAR PLAN QUARTERLY IDCW,Debt,10.4838,0.0
144189,BANDHAN ULTRA SHORT DURATION FUND - REGULAR PLAN WEEKLY IDCW,Debt,10.0821,0.0
119380,BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Daily IDCW,Debt,1004.9999,0.0
119379,BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Growth,Debt,3385.3543,0.0
119381,BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Weekly IDCW,Debt,1005.4005,0.0
126389,BANK OF INDIA Ultra Short Duration Fund- Direct Plan-Bonus,Debt,3369.1189,0.0
111970,BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Daily IDCW,Debt,1005.0,0.0
109269,BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Growth,Debt,3261.7775,0.0
109264,BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Weekly IDCW,Debt,1005.3857,0.0
143510,Baroda BNP Paribas Ultra Short Duratio Fund- Regular Plan- Weekly IDCW,Debt,1000.0,0.0
143507,Baroda BNP Paribas Ultra Short Duration Fund - Regular Plan - Daily IDCW,Debt,1006.2583,0.0
143464,Baroda BNP Paribas Ultra Short Duration Fund - Regular Plan - Growth,Debt,1595.4204,0.0
143511,Baroda BNP Paribas Ultra Short Duration Fund- Direct Plan- Daily IDCW,Debt,1007.0751,0.0
143508,Baroda BNP Paribas Ultra Short Duration Fund- Direct Plan- Growth,Debt,1617.8943,0.0
143509,Baroda BNP Paribas Ultra Short Duration Fund- Direct Plan- Weekly IDCW,Debt,1000.6274,0.0
118315,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),Debt,1240.71,0.0
118317,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - GROWTH OPTION,Debt,4181.8412,0.0
118319,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),Debt,2393.3368,0.0
118318,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),Debt,1001.6333,0.0
118316,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment),Debt,1242.7365,0.0
109372,CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),Debt,1240.71,0.0
109371,CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - GROWTH OPTION,Debt,3917.6312,0.0
109370,CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),Debt,1001.5345,0.0
109366,CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),Debt,1242.6139,0.0
140530,CANARA ROBECO ULTRA SHORT TERM FUND- REGULAR PLAN - IDCW (Payout),Debt,1609.4076,0.0
119205,DSP Ultra Short Fund - Direct Plan - Growth,Debt,3837.443,0.0
119206,DSP Ultra Short Fund - Direct Plan - IDCW,Debt,1133.3805,0.0
119203,DSP Ultra Short Fund - Direct Plan - IDCW - Daily,Debt,1005.3951,0.0
119204,DSP Ultra Short Fund - Direct Plan - IDCW - Monthly,Debt,1085.595,0.0
119207,DSP Ultra Short Fund - Direct Plan - IDCW - Weekly,Debt,1006.4834,0.0
104138,DSP Ultra Short Fund - Regular Plan - Growth,Debt,3514.1876,0.0
104140,DSP Ultra Short Fund - Regular Plan - IDCW - Daily Reinvest,Debt,1005.4914,0.0
117063,DSP Ultra Short Fund - Regular Plan - IDCW - Monthly,Debt,1077.6222,0.0
117995,DSP Ultra Short Fund - Regular Plan - IDCW - Payout,Debt,1121.021,0.0
104139,DSP Ultra Short Fund - Regular Plan - IDCW - Weekly Reinvest,Debt,1006.3848,0.0
107248,Franklin India Ultra Short Bond Fund - Institutional - Growth,Debt,33.7757,0.0
